StopArea:OCE87611327,gare de Varilhes,43.04149004,1.62857558
StopArea:OCE87543009,gare de Orléans,47.90815267,1.90475291
StopArea:OCE87574319,gare de Onzain-Chaumont-/-L,47.49194215,1.1857356
StopArea:OCE87611152,gare de Montréjeau-Gourdan-Pol.,43.07805685,0.5735362
StopArea:OCE87671008,gare de Tarbes,43.23980288,0.06940671
StopArea:OCE87671339,gare de Lourdes,43.10042847,-0.04219186
StopArea:OCE87672006,gare de Pau,43.29166733,-0.3696496
StopArea:OCE87672253,gare de Orthez,43.4840995,-0.76762492
StopArea:OCE87673004,gare de Bayonne,43.4967594,-1.47039808
StopArea:OCE87671123,gare de Lannemezan,43.11430819,0.38769
StopArea:OCE87611137,gare de St-Gaudens,43.10495622,0.72926291
StopArea:OCE87782607,gare de Clermont-la-Pardieu,45.76695398,3.13420644
StopArea:OCE87734202,gare de Issoire,45.54395342,3.25407083
StopArea:OCE87734244,gare de Brassac-les-Mines,45.4141005,3.3299303
StopArea:OCE87734251,gare de Arvant,45.36538343,3.31048762
StopArea:OCE87734269,gare de Brioude,45.30065674,3.37867486
StopArea:OCE87734319,gare de Langeac,45.101225,3.49057354
StopArea:OCE87734335,gare de Monistrol-d'Allier,44.9696296,3.64978583
StopArea:OCE87731885,gare de Alleyras,44.91894911,3.67355036
StopArea:OCE87734350,gare de Langogne,44.73260741,3.85727771
StopArea:OCE87775171,gare de La Bastide-St-Laurent,44.59257871,3.9038543
StopArea:OCE87775197,gare de Villefort,44.43943976,3.9233213
StopArea:OCE87775213,gare de Génolhac,44.3480183,3.95182223
StopArea:OCE87775254,gare de Grand-Combe-la-Pise,44.20994871,4.03346666
StopArea:OCE87775288,gare de Alès,44.12812568,4.084779
StopArea:OCE87775361,gare de St-Geniès-de-Malgoirès,43.95053866,4.21511169
StopArea:OCE87734301,gare de St-Georges-d'Aurac,45.16059402,3.4947043
StopArea:OCE87784686,gare de Villefranche-Vernet-l.B,42.59146754,2.37001473
StopArea:OCE87784702,gare de Serdinya,42.56704757,2.32339006
StopArea:OCE87784710,gare de Joncet,42.56175651,2.311354
StopArea:OCE87784728,gare de Olette-Canaveilles-l.B.,42.55466434,2.27255339
StopArea:OCE87784744,gare de Thuès-les-Bains,42.52983819,2.24909015
StopArea:OCE87784769,gare de Fontpédrouse-St-Thomas,42.51387124,2.19010598
StopArea:OCE87784793,gare de Mont-Louis-la-Cabanasse,42.50197726,2.11441876
StopArea:OCE87784801,gare de Bolquère-Eyne,42.49751253,2.08907732
StopArea:OCE87784819,gare de Font-Romeu-Odeillo-Via,42.49130655,2.03949607
StopArea:OCE87784835,gare de Saillagouse,42.45679618,2.0310882
StopArea:OCE87784843,gare de Err,42.44337458,2.0283101
StopArea:OCE87784868,gare de Osséja,42.42013285,1.9778198
StopArea:OCE87784876,gare de Bourg-Madame,42.43209002,1.94931314
StopArea:OCE87784884,gare de Ur-les-Escaldes,42.45680247,1.9407459
StopArea:OCE87784892,gare de Béna-Fanes,42.45798104,1.91800324
StopArea:OCE87683268,gare de Laroche-Migennes,47.96085339,3.5129407
StopArea:OCE87683318,gare de St-Florentin-Vergigny,47.9804146,3.73094939
StopArea:OCE87713198,gare de Tonnerre,47.85960283,3.97349584
StopArea:OCE87713156,gare de Nuits-sous-Ravières,47.72921002,4.21126636
StopArea:OCE87713131,gare de Montbard,47.61871969,4.33615203
StopArea:OCE87713115,gare de Les Laumes-Alésia,47.54331945,4.46286849
StopArea:OCE87286005,gare de Lille Flandres,50.63620117,3.07102315
StopArea:OCE87286583,gare de Orchies,50.47704696,3.24887986
StopArea:OCE87343103,gare de St-Amand-les-Eaux,50.44323007,3.41935539
StopArea:OCE87343004,gare de Valenciennes,50.3632371,3.5171157
StopArea:OCE87343319,gare de Raismes (Nord),50.39017719,3.47910456
StopArea:OCE87343301,gare de Wallers,50.38454943,3.39393723
StopArea:OCE87345314,gare de Somain,50.3555842,3.27769073
StopArea:OCE87345306,gare de Montigny en Ostrevent,50.36144047,3.1883417
StopArea:OCE87345009,gare de Douai,50.37167529,3.08996131
StopArea:OCE87345207,gare de Pont de la Deule,50.39813282,3.08488277
StopArea:OCE87345223,gare de Leforest,50.42776859,3.05970316
StopArea:OCE87345249,gare de Ostricourt,50.44520045,3.03201992
StopArea:OCE87345256,gare de Libercourt,50.48016079,3.00865653
StopArea:OCE87286500,gare de Phalempin,50.51536753,3.01993473
StopArea:OCE87286518,gare de Seclin,50.54856785,3.03496048
StopArea:OCE87286526,gare de Wattignies Templemars,50.57935178,3.05153567
StopArea:OCE87286534,gare de Ronchin,50.60452766,3.0783114
StopArea:OCE87342014,gare de Arras,50.28681562,2.78112647
StopArea:OCE87286302,gare de Hazebrouck,50.72504307,2.54152631
StopArea:OCE87286179,gare de Bailleul (Nord),50.72912161,2.73450007
StopArea:OCE87286146,gare de Armentières,50.68076513,2.87750517
StopArea:OCE87313510,gare de Beauvais-Gare-SNCF,49.42651019,2.08863798
StopArea:OCE87313692,gare de Herchies,49.48795506,2.01112636
StopArea:OCE87313700,gare de Milly-sur-Thérain,49.50387165,1.98863988
StopArea:OCE87313718,gare de St-Omer-en-Chaussée,49.53104115,1.99764535
StopArea:OCE87313726,gare de Marseille-en-Beauvaisis,49.57107028,1.95469098
StopArea:OCE87313734,gare de Grandvilliers,49.65939274,1.93845112
StopArea:OCE87313742,gare de Feuquières-Broquiers,49.65433895,1.83097919
StopArea:OCE87313759,gare de Abancourt,49.68566454,1.77417995
StopArea:OCE87313767,gare de Aumale,49.76512626,1.75608276
StopArea:OCE87313809,gare de Blangy-sur-Bresle,49.93236856,1.62563206
